,id,date,dateYear,dateMonth,dateDay,rating,content
58,59,20220221,2022,02,21,1,청년희망적금 가입하려고 설치했지만 최악의 뱅킹 서비스...일단 기본적으로 가입할때에도 지네 맘대로 나라사랑회원이라고 그걸 통해 가입하라는데 있지도 않은 보안카드 입력하라고 뜨고... 그냥 고객 선택기준 방법으로 간단히 회원가입하게 해야하는데 쓸데없이 복잡하게 만들고 햇갈리게 함.. 또한 회원가입후 적금 가입하려했더니 오류 엄청뜨고 대기인원 그딴거 안뜨고 그냥 무책임하게 오류라고 나중에 다시 들어오라는 안내뿐... 그리고 비대면 가입하려면 그냥 알아서 절차 받으면 되지 쓸데없는 페이지 만들고 챗봇상담을 왜 연결해서 또 청년희망 적금 검색안했으면 서비스 이용도 못할뻔했고.. 그냥 다 전체적으로 별호임
59,60,20220430,2022,04,30,1,아니 도대체 쓰라고만든 어플 맞나요? 타행공동인증서는 등록도 못하게 만들면 어쩌라는건가요? Kb인증서 발급받은적도 없는데 인증서발급했다고 타행은 등록도안되게 해놨네요 2시간동안 씨름하다 드러워서 어플 안씁니다 다른은행은 다 잘되는데 유독 이은행만 이러네요 진짜 화납니다 혹시나해서 모바일 인증서나 금융인증서 발급받았던가해서 확인했더니 그것도 아니고 걍 pc에서 하는게 낫지 어플은 정말 개판인듯 :( 도대체 어쩌라는건가요 왜이렇게 어려운가요 내가 뭘 잘못했나요 정말 열통터집니다 도대체 쓰라고만든 어플인가요?
60,61,20220405,2022,04,05,1,Chrome 업그레이드도 하고 나면 다른 앱들에 영향을 미칠것 같아 하지 않겠습니다. 시스템 파일을 손대지않고 업데이트 이전 버전으로 돌아가는 방법을 제시하거나 다른 방법을 알려주세요. 국민은행 업데이트 하나때문에 쓸모없는 신경을 써야해서 불편합니다. 앱을 이전처럼 제대로 원활하게 사용할 수 있도록 빠른 조치바랍니다. 국민은행을 그만 이용하라는 말씀이 아니라면 다른 앱을 알려주셔도 좋습니다. 기본적인 계좌확인. 이체 등은 할수있어야 하죠. 답글 내용 다해봤습니다. 안됩니다.
61,62,20220402,2022,04,02,1,"업데이트하고 로그인이 안됩니다. 비번, 인증문제가 아니라 어플 자체의 충돌인지 프리징 현상.. 며칠째 불편을 겪고 있는데, 개선이 안되네요. 송금, 입출금 확인 같은 기본적인 업무도 멈춰 있으니 원..ㅡㅅㅡ^ 얼른 해결 바랍니다."
62,63,20220214,2022,02,14,1,"다시 불편한점 있어 개선 요청함.. KB모바일인증서인 보안쪽에 3가지 패턴,비밀번호,지문이 있는데요 거기서 패턴은 지문+비밀번호로 지정하면 패턴(너무 보안취약함)은 없앨수 있게 개선요청합니다. 추후 개선됀다면 다시 5점으로 바꾸겠읍니다 감사합니다. (((((((업데이트 하고 나서 UI 편해졌지만 이체 금액 텍스트 눌러서 복사가 안됍니다. 수정돼면 별점 5점드리겠습니다 추후 패치돼서 복사돼므로 별점 5점드립니다"
63,64,20220417,2022,04,17,2,업그레이드 이후 메뉴를 들어가도 선택할수 있는 다른 사항들이 나오지 않습니다.. 예를 들면 이체를 들어가서 받는 사람 은행을 선택하려고 아무리 눌러도 세팅 되어 있는 KB국민만 나오고 다른 은행 선택 사항은 나오지 않는 식입니다. 전체 계좌 보기를 들어가도 계좌들 자체가 나올지 않네요..안드로이드 6.0.1 버전 사용중인데 해결 방법이 없나요??
64,65,20210301,2021,03,01,5,우선 지문인식방식 도입한 후에 사용성이 너무 편리해져서 만족스럽습니다. 그리고 국민은행 어플들을 다양하게 쓰고있는데 디자인이나 사용자경험에 대한 고민이 많았다는게 잘 드러나고 느껴집니다. 하나 아쉬운 점이 있다면 많은 기능들을 한번에 보여주려하거나 꽉꽉 채운듯한 메뉴구성이나 UI를 마주할때는 무엇을 클릭해야하는지 주저하거나 한두번으로는 들어가는 방법을 숙지하지 못해 여러번 헷갈려하기도 합니다. 그래서 사용빈도나 우선순위가 떨어지는 메뉴들은 과감히 덜어내거나 몰아두고 핵심기능 위주로 직관성을 높이는 것도 좋은 방법일 거 같습니다!
65,66,20200711,2020,07,11,5,"KB 국민은행 스타뱅킹 모바일 앱은 사용이 편리해요~~ 구성자체가 직관적이며, 컬러도 노랑색을 적절히 넣어 경쾌한 느낌을 줍니다.. 홈이나 전체계좌 보기가 아래쪽 탭에 있어 자주 쓰는 메뉴에 쉽고 빠르게 접근가능하구요.. 오래 써와서 그런지 익숙합니다. 한가지 아쉬운점은 일정금액 미만 이체시에 보다 쉽고 빠르게 (예를들면 보안카드나 otp 과정 및 인증서 인증과정 없이 보안패턴이나 간단한 비밀번호만으로) 이체가능 하도록 해주시면 좋을것 같아요. 그러기위해선 보안에 더 신경써주셔야겠죠 전반적으로는 기존 유저들에게 큰 불편없이 큰 틀은 그대로 잘 유지해주셨으면 좋겠어요"
66,67,20200720,2020,07,20,5,"주 거래 은행이라 거의 매일 접속하며 심플하고 편리한 UI로 나름 만족하면서 잘 사용하고 있습니다. 근데 한번씩 로그인하고 다음으로 넘어가야 할 때 걍 하얀 화면으로 프리징 되어 강제 종료 후 재접속 해야한다거나, 이체할 때 최근 이체 목록이 바로 안떠서 몇번 목록을 눌러보아야 뜬다거나.. 이런 경우가 종종 있었는데 이런 점들은 폰 사양 때문인거죠..?ㅠ"
67,68,20210219,2021,02,19,5,"주거래통장이어도 왠지 모바일뱅킹에 대해서 약간의 불신,불안(?)이 있어서 인터넷뱅킹만 이용하고 있았는데 외부에서도 뱅킹이 필요할 때가 종종 있어서 앱을 다운받아 사용해보니 그간 괜히 불편함을 감수했구나 싶었습니다. 안정성에 있어서도 충분히 믿음이 가고 여러 인터페이스도 편리해서 잘 사용하고 있습니다. 휴대폰안에 앱들이 워낙 많다보니 필요할 때 바로 찾기 쉽게 눈에 띄는 노오란 아이콘도 맘에 듭니다."
68,69,20200703,2020,07,03,5,"스타뱅킹 앱 로그인 후 창에 뱅킹에 내가 보유한 전 계좌를 한. 눈에 볼수있다는 장점과 구성이 간편하여 사용하기 쉽게되어있다는 점이 장점입니다. 많이 사용하는 기본 앱(홈전계좌조회,빠른조회...)이 하단에있어 보다 쉽고 빠르게 이용 할 수 있다는것 역시 장점이긴합니다만, 빠른이체 실행시 한 번 더 로그인 해야하는 번가로움이 있어요. 물론 개인정보 보완 문제로 더욱 강화하기 위함이라하지만 간편등록을 하지않은 나의 입장에서는 번거롭게 느껴질때도 있었습니다."
69,70,20210227,2021,02,27,4,"십년넘께 국민은행을 이용하면서 어플도 꽤 오래 사용했는데 점차 이용이 편리해져서 좋아요. 특히나 로그인을 자주하는 저는 간편로그인으로 인증서나 지문, 패턴 등 여러가지 방법으로 로그인을 할수있고 자주쓰는 로그인방식을 지정할수 있는것도 좋습니다. 예전에는 빠른이체 등록 등 몇몇가지 과정에서 스마트OTP가 필수였는데 요새는 지문과 ARS등 OTP없이도 인증이 가능해져서 너무 좋습니다. 굳이 단점을 찾자면 메인페이지가 혼잡해서 눈에 잘 안들어와요. 저는 메인페이지 하단 바 메뉴만 즐겨쓰고 있습니다^^"
70,71,20200622,2020,06,22,3,"화면구성이 직관적으로 메뉴가 바껴가는듯해서 만족하고있어요. 다만 스타뱅킹과 관련된 앱이 너무 나눠져있는 점이 아쉬워요. 리브메이트, 알리미, 카드, 똑똑이 등등 다른앱연동시 시간지연이나 별도 앱을 설치를 해야되는점. 이런게 아직 불편하네요. 그리고 앱간에 비스비슷한 중복되는 기능들이 있기도하구요. 심플하고 직관적이게 디자인되면 사용하기에 더 편할꺼같아요"
71,72,20210226,2021,02,26,4,"자주 사용하는.앱이라 숙달되어 사용이 편합니다. 속도도 괜찮구요. 가끔 로그인 지문인식중에 강제 종료되는 버그가 있기도 합니다. 메인메뉴가 글자가 작고 내용이 많은듯합니다. 사실 자주 안쓰는 메뉴라 잘 안들어가지만, 은행앱에서는 사용하는 메뉴가 거의 정해진 듯합니다. 따라서 내가 자주쓰는 메뉴나 최근썼던 메뉴만 모아서 취향에 따라 배경화면 선택하는 등 스마트폰 홈화면 정렬하듯이 나만의 홈화면 꾸미기 하는 기능이 있으면 글자크기도 조절해서 어르신이나 학생들 취향에도 좋지 않을까합니다 리뉴얼 할때 확 바꿔서 메뉴 위치 헷갈리게 하지만 마시고. 본인이 스스로 리뉴얼 화면을 꾸미게 해주세요"
72,73,20210305,2021,03,05,5,"주거래은행 앱 중 하나로 잘 사용하고 있어요 모바일인증서와 다양한 로긴 방식은 너무 편리하고 좋아요 앱사용에는 보통 이상으로 좋습니다. 다만, 한 화면에 정보를 비슷한 크기로 많이 띄워놔서 시각적인 분산효과로 신한 쏠뱅크처럼 다양한 정보에도 한눈에 들어오는, 그런 화면 구성이 아니라 좀 아쉽네요 시각적인 디자인 구성이 산뜻했음하는 바람입니다 ㅎㅎㅎ"
73,74,20210224,2021,02,24,5,주거래은행이라 주로 사용합니다. ui/ux 계좌조회 이체 주로 사용하는 기능들은 참 잘 정리되어있어요. 아쉬운점은 현재 예금상품 가입을 할수 없다는점입니다. 예금상품 가입 진행하면 임시저장만 활성화 되고 가입 버튼이 비활성화입니다. 왜 때문인지라도 좀 알려주면 좋으련만.. 알려주지 않고 가입진행중tap도 백지화면나오고... 진행이 안되네요
74,75,20200617,2020,06,17,5,kb스타뱅킹 앱 사용한지 정말 오래되었는대요. 그래서인지 메뉴 위치 등 바로바로 찾아 들어갈수 있어 사용하는 데 어려움은 없습니다. 다만 앱자체 용량이 큰것인지 잘 모르겠지만 로그인시 한번씩 속도가 더디구요..화면이 바로 넘어가지 않아 기다리는 경우가 가끔 있어요..그것 빼고는 다 괜찮은것 같아요.. 앞으로도 계속 편하게 사용할수 있도록 업데이트 부탁드립니다..
75,76,20211112,2021,11,12,1,첫화면에서 넘어가지 않아 지웠다 깐 횟수는 셀 수도 없고 지문등록을 하기 위해 본인인증 후 넘어가는 과정에서도 오류가 생겼다고 뜨면서 안되는 경우도 매우 많습니다. 그래서 설정에서 play sote의 데이터도 지워보고 webview도 업데이트를 했지만 지웠다 깔아도 작동되지 않습니다. 앱을 통합한다고 했지만 통합 후 지속적으로 오류가 발생해서 필요할 때 이용을 하지 못하니 매우 불편한 상황입니다. 진지하게 하루빨리 개선해주시면 좋겠습니다. 별점 1점도 주기 싫습니다...
76,77,20201105,2020,11,05,1,"맑은하늘 적금 신규가입 하려고 하는데 2단계 임시저장이후 3단계 진행버튼이 없어 가입이 안됩니다. 2단계까지 완료하면 3단계로 가는 다음버튼이 없고 하단에는 임시저장 버튼만 나오는데 다음 버튼을 만들어주셔야죠... 기본이잖아요 진짜.. 앱에 문제가 정말 많습니다. 진행중인 상품으로 가서 다시 진행하기 버튼을 눌러도 도돌이표처럼 계속 2단계만 반복되고 3단계 가입완료로 넘어가지 않습니다. 다음단계 버튼이 없으니 당연한 결과입니다. 이 에러가 반복되다보니 동일상품으로 진행중인 것이 4개나 생성되었습니다. KB앱 계속 사용해오고 있는데 늘 자잘한 에러가 발생해왔지만 이번건은 진짜 문제가 큽니다. 상품 가입을 하겠다는데 가입 버튼이 없다니.. 허참.... 너무 기본적인 거라 생각할수록 기가막힙니다. 제대로 수정좀 해주시고, 가끔 최하단에 위치한 버튼이 표출안되는 에러는 발생한지 좀 되었는데 이것도 아직 몇달째 그대로입니다. 앱 정말 문제가 많아요."
77,78,20210224,2021,02,24,5,일단 ux적인관점에서 손가락으로 터치할수있는영역에 레이아웃과 직관적인 예금의상태나 접근방식이 꽤 세련되어보입니다. 로딩 프로그래스도 나름 아이덴티티가 좋구여 하지만 메인페이지에 조금더 개인화된 영역이 조금더 추가되는 ui를 고민해보셔도될꺼같고 한계적인 부분이겠지만 토스나 최근 은행관련앱들처럼 로딩 속도향상 및 레이어 백그라운드같은경우도 제공레이어와 같이 뜨는 작은부분들이 앱의 퀄리티를 낮게하는요인이될수있으니 참고해주시면 좋을거같네요 ㅎㅎ 그냥 필요앱으로사용하는거라 크게신경쓰이진않치만 지속적으로 보면 피로할수도잇어보입니다! 하지만 짜임새있는 앱은 맞는거같습니다! 지속적으로 업데이트및 업그레이드부탁드려요!
78,79,20210224,2021,02,24,4,"스타뱅킹 앱, 예전보다 많이 빨라지고 깔끔해졌습니다. 다만, 저는 ""안심스위치"" 기능을 쓰고 있는데 이 안심스위치가 첫 메인화면에 있으면 좀 더 빠르고 편리할 것 같습니다. 항상 로그인을 하기 전에 마이메뉴에서 안심스위치로 들어갔다 다시 나와 로그인을 하려면 너무너무 번거롭습니다. 이점 외에는 모두 만족합니다."
79,80,20210331,2021,03,31,4,주거래가 KB라 정말 많이 쓰고 편리하게 사용하고 있읍니다. 근데 이직으로 급여일자가 바꿔서 급여일 변경을 하려고 메뉴을 찾아보았으나 찾지 못했읍니다. 직장인이라 시간내기가 무척 힘듭니다. 혹여 이미 메뉴가 있다면 알려주시고 개발이 가능하다면 급여일 변경메뉴도 가능하게해주시길 부탁드립니다.
80,81,20200326,2020,03,26,4,답변에 대한 추가사항입니다. 답변감사합니다 그런데 제가 말씀드린 현상이 안드로이드10버전에서만 있는 현상같습니다. 다른사람하고 비교해보니10버전핸폰은같은 헌상나옵니다. 확인부탁드립니다 ………………………………………………………………… 스타뱅킹에서 이체후 문자전송이 이상해졌습니다. 전화번호입력하고 확인누르면 가야하는거아닌가요? 전에는 분명히그랬는데요. 전화번호눌렀는데 주소록으로 이동하고 주소록 쭉 검색해서 해당사람다시 선택하고 보내기 따로 누르고 번거롭기가.. 타행은 확인버튼 하나면 돼요. 편리하게 사용하던기능을 이상하게 바꾸는군요. KB30년이상 고객입니다. 무시하지 마시고 반영해주세요
